vot_proCodigoProvincia,vot_depCodigoDepartamento,vot_munCodigoMunicipio,vot_mesCodigoCircuito,vot_mesCodigoMesa,vot_mesCodSexo,vot_parCodigo,ordenPartidos,votVotosPartido,votOrdenActa,rowid
04,001,112,0001 ,0046,X,0134,7,1,,486383
04,001,112,0001 ,0046,X,0135,8,136,,486384
04,001,112,0001 ,0046,X,0136,9,0,,486385
04,001,112,0001 ,0046,X,0137,10,12,,486386
04,001,112,0001 ,0046,X,0138,11,38,,486387
04,001,112,0002 ,0047,X,0013,1,0,,486388
04,001,112,0002 ,0047,X,0057,2,0,,486389
04,001,112,0002 ,0047,X,0081,3,1,,486390
04,001,112,0002 ,0047,X,0131,4,30,,486391
04,001,112,0002 ,0047,X,0132,5,11,,486392
04,001,112,0002 ,0047,X,0133,6,6,,486393
04,001,112,0002 ,0047,X,0134,7,0,,486394
04,001,112,0002 ,0047,X,0135,8,95,,486395
04,001,112,0002 ,0047,X,0136,9,0,,486396
04,001,112,0002 ,0047,X,0137,10,10,,486397
04,001,112,0002 ,0047,X,0138,11,58,,486398
04,001,112,0002 ,0048,X,0013,1,2,,486399
04,001,112,0002 ,0048,X,0057,2,1,,486400
04,001,112,0002 ,0048,X,0081,3,0,,486401
04,001,112,0002 ,0048,X,0131,4,24,,486402
04,001,112,0002 ,0048,X,0132,5,0,,486403
04,001,112,0002 ,0048,X,0133,6,4,,486404
04,001,112,0002 ,0048,X,0134,7,6,,486405
04,001,112,0002 ,0048,X,0135,8,110,,486406
04,001,112,0002 ,0048,X,0136,9,4,,486407
04,001,112,0002 ,0048,X,0137,10,14,,486408
04,001,112,0002 ,0048,X,0138,11,50,,486409
04,001,112,0002 ,0049,X,0013,1,4,,486410
04,001,112,0002 ,0049,X,0057,2,3,,486411
04,001,112,0002 ,0049,X,0081,3,0,,486412
04,001,112,0002 ,0049,X,0131,4,32,,486413
04,001,112,0002 ,0049,X,0132,5,8,,486414
04,001,112,0002 ,0049,X,0133,6,3,,486415
04,001,112,0002 ,0049,X,0134,7,2,,486416
04,001,112,0002 ,0049,X,0135,8,98,,486417
04,001,112,0002 ,0049,X,0136,9,1,,486418
04,001,112,0002 ,0049,X,0137,10,16,,486419
04,001,112,0002 ,0049,X,0138,11,48,,486420
04,001,112,0002 ,0050,X,0013,1,0,,486421
04,001,112,0002 ,0050,X,0057,2,0,,486422
04,001,112,0002 ,0050,X,0081,3,0,,486423
04,001,112,0002 ,0050,X,0131,4,27,,486424
04,001,112,0002 ,0050,X,0132,5,8,,486425
04,001,112,0002 ,0050,X,0133,6,6,,486426
04,001,112,0002 ,0050,X,0134,7,2,,486427
04,001,112,0002 ,0050,X,0135,8,88,,486428
04,001,112,0002 ,0050,X,0136,9,2,,486429
04,001,112,0002 ,0050,X,0137,10,12,,486430
04,001,112,0002 ,0050,X,0138,11,45,,486431
04,001,112,0002 ,0051,X,0013,1,2,,486432
04,001,112,0002 ,0051,X,0057,2,1,,486433
04,001,112,0002 ,0051,X,0081,3,0,,486434
04,001,112,0002 ,0051,X,0131,4,32,,486435
04,001,112,0002 ,0051,X,0132,5,12,,486436
04,001,112,0002 ,0051,X,0133,6,4,,486437
04,001,112,0002 ,0051,X,0134,7,3,,486438
04,001,112,0002 ,0051,X,0135,8,96,,486439
04,001,112,0002 ,0051,X,0136,9,2,,486440
04,001,112,0002 ,0051,X,0137,10,15,,486441
04,001,112,0002 ,0051,X,0138,11,51,,486442
04,001,112,0002 ,0052,X,0013,1,1,,486443
04,001,112,0002 ,0052,X,0057,2,0,,486444
04,001,112,0002 ,0052,X,0081,3,0,,486445
04,001,112,0002 ,0052,X,0131,4,29,,486446
04,001,112,0002 ,0052,X,0132,5,6,,486447
04,001,112,0002 ,0052,X,0133,6,5,,486448
04,001,112,0002 ,0052,X,0134,7,3,,486449
04,001,112,0002 ,0052,X,0135,8,96,,486450
04,001,112,0002 ,0052,X,0136,9,1,,486451
04,001,112,0002 ,0052,X,0137,10,16,,486452
04,001,112,0002 ,0052,X,0138,11,50,,486453
04,001,112,0002 ,0053,X,0013,1,1,,486454
04,001,112,0002 ,0053,X,0057,2,0,,486455
04,001,112,0002 ,0053,X,0081,3,1,,486456
04,001,112,0002 ,0053,X,0131,4,33,,486457
04,001,112,0002 ,0053,X,0132,5,8,,486458
04,001,112,0002 ,0053,X,0133,6,4,,486459
04,001,112,0002 ,0053,X,0134,7,0,,486460
04,001,112,0002 ,0053,X,0135,8,88,,486461
04,001,112,0002 ,0053,X,0136,9,2,,486462
04,001,112,0002 ,0053,X,0137,10,15,,486463
04,001,112,0002 ,0053,X,0138,11,49,,486464
04,001,112,0002 ,0054,X,0013,1,2,,486465
04,001,112,0002 ,0054,X,0057,2,0,,486466
04,001,112,0002 ,0054,X,0081,3,0,,486467
04,001,112,0002 ,0054,X,0131,4,41,,486468
04,001,112,0002 ,0054,X,0132,5,11,,486469
04,001,112,0002 ,0054,X,0133,6,6,,486470
04,001,112,0002 ,0054,X,0134,7,1,,486471
04,001,112,0002 ,0054,X,0135,8,89,,486472
04,001,112,0002 ,0054,X,0136,9,3,,486473
04,001,112,0002 ,0054,X,0137,10,15,,486474
04,001,112,0002 ,0054,X,0138,11,55,,486475
04,001,112,0002 ,0055,X,0013,1,4,,486476
04,001,112,0002 ,0055,X,0057,2,1,,486477
04,001,112,0002 ,0055,X,0081,3,0,,486478
04,001,112,0002 ,0055,X,0131,4,29,,486479
04,001,112,0002 ,0055,X,0132,5,2,,486480
04,001,112,0002 ,0055,X,0133,6,11,,486481
04,001,112,0002 ,0055,X,0134,7,0,,486482
04,001,112,0002 ,0055,X,0135,8,102,,486483
04,001,112,0002 ,0055,X,0136,9,1,,486484
04,001,112,0002 ,0055,X,0137,10,16,,486485
04,001,112,0002 ,0055,X,0138,11,53,,486486
04,001,112,0002 ,0056,X,0013,1,4,,486487
04,001,112,0002 ,0056,X,0057,2,1,,486488
04,001,112,0002 ,0056,X,0081,3,0,,486489
04,001,112,0002 ,0056,X,0131,4,26,,486490
04,001,112,0002 ,0056,X,0132,5,10,,486491
04,001,112,0002 ,0056,X,0133,6,8,,486492
04,001,112,0002 ,0056,X,0134,7,1,,486493
04,001,112,0002 ,0056,X,0135,8,78,,486494
04,001,112,0002 ,0056,X,0136,9,3,,486495
04,001,112,0002 ,0056,X,0137,10,13,,486496
04,001,112,0002 ,0056,X,0138,11,66,,486497
04,001,112,0002 ,0057,X,0013,1,0,,486498
04,001,112,0002 ,0057,X,0057,2,0,,486499
04,001,112,0002 ,0057,X,0081,3,0,,486500
04,001,112,0002 ,0057,X,0131,4,38,,486501
04,001,112,0002 ,0057,X,0132,5,8,,486502
04,001,112,0002 ,0057,X,0133,6,12,,486503
04,001,112,0002 ,0057,X,0134,7,3,,486504
04,001,112,0002 ,0057,X,0135,8,92,,486505
04,001,112,0002 ,0057,X,0136,9,0,,486506
04,001,112,0002 ,0057,X,0137,10,4,,486507
04,001,112,0002 ,0057,X,0138,11,54,,486508
04,001,112,0002 ,0058,X,0013,1,0,,486509
04,001,112,0002 ,0058,X,0057,2,0,,486510
04,001,112,0002 ,0058,X,0081,3,0,,486511
04,001,112,0002 ,0058,X,0131,4,0,,486512
04,001,112,0002 ,0058,X,0132,5,0,,486513
04,001,112,0002 ,0058,X,0133,6,0,,486514
04,001,112,0002 ,0058,X,0134,7,0,,486515
04,001,112,0002 ,0058,X,0135,8,0,,486516
04,001,112,0002 ,0058,X,0136,9,0,,486517
04,001,112,0002 ,0058,X,0137,10,0,,486518
04,001,112,0002 ,0058,X,0138,11,0,,486519
04,001,112,0002 ,0059,X,0013,1,0,,486520
04,001,112,0002 ,0059,X,0057,2,1,,486521
04,001,112,0002 ,0059,X,0081,3,1,,486522
04,001,112,0002 ,0059,X,0131,4,35,,486523
04,001,112,0002 ,0059,X,0132,5,13,,486524
04,001,112,0002 ,0059,X,0133,6,11,,486525
04,001,112,0002 ,0059,X,0134,7,2,,486526
04,001,112,0002 ,0059,X,0135,8,95,,486527
04,001,112,0002 ,0059,X,0136,9,1,,486528
04,001,112,0002 ,0059,X,0137,10,15,,486529
04,001,112,0002 ,0059,X,0138,11,44,,486530
04,001,112,0002 ,0060,X,0013,1,1,,486531
04,001,112,0002 ,0060,X,0057,2,2,,486532
04,001,112,0002 ,0060,X,0081,3,1,,486533
04,001,112,0002 ,0060,X,0131,4,38,,486534
04,001,112,0002 ,0060,X,0132,5,6,,486535
04,001,112,0002 ,0060,X,0133,6,3,,486536
04,001,112,0002 ,0060,X,0134,7,3,,486537
04,001,112,0002 ,0060,X,0135,8,84,,486538
04,001,112,0002 ,0060,X,0136,9,0,,486539
04,001,112,0002 ,0060,X,0137,10,13,,486540
04,001,112,0002 ,0060,X,0138,11,61,,486541
04,001,112,0002 ,0061,X,0013,1,2,,486542
04,001,112,0002 ,0061,X,0057,2,0,,486543
04,001,112,0002 ,0061,X,0081,3,2,,486544
04,001,112,0002 ,0061,X,0131,4,29,,486545
04,001,112,0002 ,0061,X,0132,5,10,,486546
04,001,112,0002 ,0061,X,0133,6,6,,486547
04,001,112,0002 ,0061,X,0134,7,3,,486548
04,001,112,0002 ,0061,X,0135,8,99,,486549
04,001,112,0002 ,0061,X,0136,9,2,,486550
04,001,112,0002 ,0061,X,0137,10,9,,486551
04,001,112,0002 ,0061,X,0138,11,43,,486552
04,001,112,0002 ,0062,X,0013,1,1,,486553
04,001,112,0002 ,0062,X,0057,2,0,,486554
04,001,112,0002 ,0062,X,0081,3,2,,486555
04,001,112,0002 ,0062,X,0131,4,28,,486556
04,001,112,0002 ,0062,X,0132,5,7,,486557
04,001,112,0002 ,0062,X,0133,6,5,,486558
04,001,112,0002 ,0062,X,0134,7,1,,486559
04,001,112,0002 ,0062,X,0135,8,98,,486560
04,001,112,0002 ,0062,X,0136,9,3,,486561
04,001,112,0002 ,0062,X,0137,10,18,,486562
04,001,112,0002 ,0062,X,0138,11,57,,486563
04,001,112,0002 ,0063,X,0013,1,2,,486564
04,001,112,0002 ,0063,X,0057,2,1,,486565
04,001,112,0002 ,0063,X,0081,3,3,,486566
04,001,112,0002 ,0063,X,0131,4,27,,486567
04,001,112,0002 ,0063,X,0132,5,8,,486568
04,001,112,0002 ,0063,X,0133,6,7,,486569
04,001,112,0002 ,0063,X,0134,7,5,,486570
04,001,112,0002 ,0063,X,0135,8,83,,486571
04,001,112,0002 ,0063,X,0136,9,0,,486572
04,001,112,0002 ,0063,X,0137,10,22,,486573
04,001,112,0002 ,0063,X,0138,11,48,,486574
04,001,112,0003 ,0064,X,0013,1,2,,486575
04,001,112,0003 ,0064,X,0057,2,1,,486576
04,001,112,0003 ,0064,X,0081,3,1,,486577
04,001,112,0003 ,0064,X,0131,4,47,,486578
04,001,112,0003 ,0064,X,0132,5,12,,486579
04,001,112,0003 ,0064,X,0133,6,8,,486580
04,001,112,0003 ,0064,X,0134,7,1,,486581
04,001,112,0003 ,0064,X,0135,8,91,,486582
04,001,112,0003 ,0064,X,0136,9,1,,486583
04,001,112,0003 ,0064,X,0137,10,30,,486584
04,001,112,0003 ,0064,X,0138,11,52,,486585
04,001,112,0003 ,0065,X,0013,1,0,,486586
04,001,112,0003 ,0065,X,0057,2,1,,486587
04,001,112,0003 ,0065,X,0081,3,0,,486588
04,001,112,0003 ,0065,X,0131,4,26,,486589
04,001,112,0003 ,0065,X,0132,5,11,,486590
04,001,112,0003 ,0065,X,0133,6,4,,486591
04,001,112,0003 ,0065,X,0134,7,4,,486592
04,001,112,0003 ,0065,X,0135,8,109,,486593
04,001,112,0003 ,0065,X,0136,9,0,,486594
04,001,112,0003 ,0065,X,0137,10,21,,486595
04,001,112,0003 ,0065,X,0138,11,56,,486596
04,001,112,0003 ,0066,X,0013,1,1,,486597
04,001,112,0003 ,0066,X,0057,2,1,,486598
04,001,112,0003 ,0066,X,0081,3,0,,486599
04,001,112,0003 ,0066,X,0131,4,32,,486600
04,001,112,0003 ,0066,X,0132,5,7,,486601
04,001,112,0003 ,0066,X,0133,6,9,,486602
04,001,112,0003 ,0066,X,0134,7,2,,486603
04,001,112,0003 ,0066,X,0135,8,114,,486604
04,001,112,0003 ,0066,X,0136,9,1,,486605
04,001,112,0003 ,0066,X,0137,10,17,,486606
04,001,112,0003 ,0066,X,0138,11,53,,486607
04,001,112,0003 ,0067,X,0013,1,1,,486608
04,001,112,0003 ,0067,X,0057,2,0,,486609
04,001,112,0003 ,0067,X,0081,3,0,,486610
04,001,112,0003 ,0067,X,0131,4,39,,486611
04,001,112,0003 ,0067,X,0132,5,17,,486612
04,001,112,0003 ,0067,X,0133,6,7,,486613
04,001,112,0003 ,0067,X,0134,7,3,,486614
04,001,112,0003 ,0067,X,0135,8,115,,486615
04,001,112,0003 ,0067,X,0136,9,0,,486616
04,001,112,0003 ,0067,X,0137,10,18,,486617
04,001,112,0003 ,0067,X,0138,11,56,,486618
04,001,112,0003 ,0068,X,0013,1,0,,486619
04,001,112,0003 ,0068,X,0057,2,0,,486620
04,001,112,0003 ,0068,X,0081,3,1,,486621
04,001,112,0003 ,0068,X,0131,4,52,,486622
04,001,112,0003 ,0068,X,0132,5,9,,486623
04,001,112,0003 ,0068,X,0133,6,7,,486624
04,001,112,0003 ,0068,X,0134,7,2,,486625
04,001,112,0003 ,0068,X,0135,8,94,,486626
04,001,112,0003 ,0068,X,0136,9,1,,486627
04,001,112,0003 ,0068,X,0137,10,28,,486628
04,001,112,0003 ,0068,X,0138,11,47,,486629
04,001,112,0003 ,0069,X,0013,1,0,,486630
04,001,112,0003 ,0069,X,0057,2,0,,486631
04,001,112,0003 ,0069,X,0081,3,3,,486632
04,001,112,0003 ,0069,X,0131,4,45,,486633
04,001,112,0003 ,0069,X,0132,5,9,,486634
04,001,112,0003 ,0069,X,0133,6,4,,486635
04,001,112,0003 ,0069,X,0134,7,4,,486636
04,001,112,0003 ,0069,X,0135,8,114,,486637
04,001,112,0003 ,0069,X,0136,9,0,,486638
04,001,112,0003 ,0069,X,0137,10,17,,486639
04,001,112,0003 ,0069,X,0138,11,42,,486640
04,001,112,0003 ,0070,X,0013,1,0,,486641
04,001,112,0003 ,0070,X,0057,2,0,,486642
04,001,112,0003 ,0070,X,0081,3,0,,486643
04,001,112,0003 ,0070,X,0131,4,39,,486644
04,001,112,0003 ,0070,X,0132,5,12,,486645
04,001,112,0003 ,0070,X,0133,6,2,,486646
04,001,112,0003 ,0070,X,0134,7,0,,486647
04,001,112,0003 ,0070,X,0135,8,123,,486648
04,001,112,0003 ,0070,X,0136,9,1,,486649
04,001,112,0003 ,0070,X,0137,10,21,,486650
04,001,112,0003 ,0070,X,0138,11,54,,486651
04,001,112,0003 ,0071,X,0013,1,1,,486652
04,001,112,0003 ,0071,X,0057,2,0,,486653
04,001,112,0003 ,0071,X,0081,3,5,,486654
04,001,112,0003 ,0071,X,0131,4,23,,486655
04,001,112,0003 ,0071,X,0132,5,13,,486656
04,001,112,0003 ,0071,X,0133,6,4,,486657
04,001,112,0003 ,0071,X,0134,7,2,,486658
04,001,112,0003 ,0071,X,0135,8,123,,486659
04,001,112,0003 ,0071,X,0136,9,2,,486660
04,001,112,0003 ,0071,X,0137,10,17,,486661
04,001,112,0003 ,0071,X,0138,11,43,,486662
04,001,112,0003 ,0072,X,0013,1,1,,486663
04,001,112,0003 ,0072,X,0057,2,0,,486664
04,001,112,0003 ,0072,X,0081,3,0,,486665
04,001,112,0003 ,0072,X,0131,4,49,,486666
04,001,112,0003 ,0072,X,0132,5,9,,486667
04,001,112,0003 ,0072,X,0133,6,8,,486668
04,001,112,0003 ,0072,X,0134,7,2,,486669
04,001,112,0003 ,0072,X,0135,8,122,,486670
04,001,112,0003 ,0072,X,0136,9,0,,486671
04,001,112,0003 ,0072,X,0137,10,12,,486672
04,001,112,0003 ,0072,X,0138,11,43,,486673
04,001,112,0003 ,0073,X,0013,1,2,,486674
04,001,112,0003 ,0073,X,0057,2,1,,486675
04,001,112,0003 ,0073,X,0081,3,0,,486676
04,001,112,0003 ,0073,X,0131,4,34,,486677
04,001,112,0003 ,0073,X,0132,5,7,,486678
04,001,112,0003 ,0073,X,0133,6,6,,486679
04,001,112,0003 ,0073,X,0134,7,5,,486680
04,001,112,0003 ,0073,X,0135,8,106,,486681
04,001,112,0003 ,0073,X,0136,9,0,,486682
04,001,112,0003 ,0073,X,0137,10,17,,486683
04,001,112,0003 ,0073,X,0138,11,56,,486684
04,001,112,0003 ,0074,X,0013,1,2,,486685
04,001,112,0003 ,0074,X,0057,2,3,,486686
04,001,112,0003 ,0074,X,0081,3,1,,486687
04,001,112,0003 ,0074,X,0131,4,36,,486688
04,001,112,0003 ,0074,X,0132,5,10,,486689
04,001,112,0003 ,0074,X,0133,6,5,,486690
04,001,112,0003 ,0074,X,0134,7,5,,486691
04,001,112,0003 ,0074,X,0135,8,105,,486692
04,001,112,0003 ,0074,X,0136,9,1,,486693
04,001,112,0003 ,0074,X,0137,10,13,,486694
04,001,112,0003 ,0074,X,0138,11,53,,486695
04,001,112,0003 ,0075,X,0013,1,0,,486696
04,001,112,0003 ,0075,X,0057,2,0,,486697
04,001,112,0003 ,0075,X,0081,3,1,,486698
04,001,112,0003 ,0075,X,0131,4,30,,486699
04,001,112,0003 ,0075,X,0132,5,19,,486700
04,001,112,0003 ,0075,X,0133,6,8,,486701
04,001,112,0003 ,0075,X,0134,7,3,,486702
04,001,112,0003 ,0075,X,0135,8,105,,486703
04,001,112,0003 ,0075,X,0136,9,0,,486704
04,001,112,0003 ,0075,X,0137,10,12,,486705
04,001,112,0003 ,0075,X,0138,11,60,,486706
04,001,112,0003 ,0076,X,0013,1,1,,486707
04,001,112,0003 ,0076,X,0057,2,0,,486708
04,001,112,0003 ,0076,X,0081,3,0,,486709
04,001,112,0003 ,0076,X,0131,4,26,,486710
04,001,112,0003 ,0076,X,0132,5,12,,486711
04,001,112,0003 ,0076,X,0133,6,7,,486712
04,001,112,0003 ,0076,X,0134,7,3,,486713
04,001,112,0003 ,0076,X,0135,8,108,,486714
04,001,112,0003 ,0076,X,0136,9,0,,486715
04,001,112,0003 ,0076,X,0137,10,13,,486716
04,001,112,0003 ,0076,X,0138,11,63,,486717
04,001,112,0003 ,0077,X,0013,1,4,,486718
04,001,112,0003 ,0077,X,0057,2,0,,486719
04,001,112,0003 ,0077,X,0081,3,3,,486720
04,001,112,0003 ,0077,X,0131,4,35,,486721
04,001,112,0003 ,0077,X,0132,5,14,,486722
04,001,112,0003 ,0077,X,0133,6,4,,486723
04,001,112,0003 ,0077,X,0134,7,1,,486724
04,001,112,0003 ,0077,X,0135,8,113,,486725
04,001,112,0003 ,0077,X,0136,9,6,,486726
04,001,112,0003 ,0077,X,0137,10,23,,486727
04,001,112,0003 ,0077,X,0138,11,41,,486728
04,001,112,0003 ,0078,X,0013,1,1,,486729
04,001,112,0003 ,0078,X,0057,2,2,,486730
04,001,112,0003 ,0078,X,0081,3,1,,486731
04,001,112,0003 ,0078,X,0131,4,30,,486732
04,001,112,0003 ,0078,X,0132,5,8,,486733
04,001,112,0003 ,0078,X,0133,6,6,,486734
04,001,112,0003 ,0078,X,0134,7,2,,486735
04,001,112,0003 ,0078,X,0135,8,104,,486736
04,001,112,0003 ,0078,X,0136,9,0,,486737
04,001,112,0003 ,0078,X,0137,10,27,,486738
04,001,112,0003 ,0078,X,0138,11,54,,486739
04,001,112,0003 ,0079,X,0013,1,1,,486740
04,001,112,0003 ,0079,X,0057,2,2,,486741
04,001,112,0003 ,0079,X,0081,3,1,,486742
04,001,112,0003 ,0079,X,0131,4,45,,486743
04,001,112,0003 ,0079,X,0132,5,9,,486744
04,001,112,0003 ,0079,X,0133,6,3,,486745
04,001,112,0003 ,0079,X,0134,7,2,,486746
04,001,112,0003 ,0079,X,0135,8,107,,486747
04,001,112,0003 ,0079,X,0136,9,0,,486748
04,001,112,0003 ,0079,X,0137,10,24,,486749
04,001,112,0003 ,0079,X,0138,11,56,,486750
04,001,112,0003 ,0080,X,0013,1,0,,486751
04,001,112,0003 ,0080,X,0057,2,0,,486752
04,001,112,0003 ,0080,X,0081,3,0,,486753
04,001,112,0003 ,0080,X,0131,4,0,,486754
04,001,112,0003 ,0080,X,0132,5,0,,486755
04,001,112,0003 ,0080,X,0133,6,0,,486756
04,001,112,0003 ,0080,X,0134,7,0,,486757
04,001,112,0003 ,0080,X,0135,8,0,,486758
04,001,112,0003 ,0080,X,0136,9,0,,486759
04,001,112,0003 ,0080,X,0137,10,0,,486760
04,001,112,0003 ,0080,X,0138,11,0,,486761
04,001,112,0003 ,0081,X,0013,1,3,,486762
04,001,112,0003 ,0081,X,0057,2,1,,486763
04,001,112,0003 ,0081,X,0081,3,3,,486764
04,001,112,0003 ,0081,X,0131,4,30,,486765
04,001,112,0003 ,0081,X,0132,5,10,,486766
04,001,112,0003 ,0081,X,0133,6,3,,486767
04,001,112,0003 ,0081,X,0134,7,3,,486768
04,001,112,0003 ,0081,X,0135,8,129,,486769
04,001,112,0003 ,0081,X,0136,9,1,,486770
04,001,112,0003 ,0081,X,0137,10,20,,486771
04,001,112,0003 ,0081,X,0138,11,48,,486772
04,001,112,0003 ,0082,X,0013,1,3,,486773
04,001,112,0003 ,0082,X,0057,2,1,,486774
04,001,112,0003 ,0082,X,0081,3,0,,486775
04,001,112,0003 ,0082,X,0131,4,36,,486776
04,001,112,0003 ,0082,X,0132,5,7,,486777
04,001,112,0003 ,0082,X,0133,6,6,,486778
04,001,112,0003 ,0082,X,0134,7,3,,486779
04,001,112,0003 ,0082,X,0135,8,94,,486780
04,001,112,0003 ,0082,X,0136,9,0,,486781
04,001,112,0003 ,0082,X,0137,10,23,,486782
04,001,112,0003 ,0082,X,0138,11,32,,486783
04,001,112,0003 ,0083,X,0013,1,0,,486784
04,001,112,0003 ,0083,X,0057,2,0,,486785
04,001,112,0003 ,0083,X,0081,3,0,,486786
04,001,112,0003 ,0083,X,0131,4,44,,486787
04,001,112,0003 ,0083,X,0132,5,10,,486788
04,001,112,0003 ,0083,X,0133,6,12,,486789
04,001,112,0003 ,0083,X,0134,7,0,,486790
04,001,112,0003 ,0083,X,0135,8,136,,486791
04,001,112,0003 ,0083,X,0136,9,1,,486792
04,001,112,0003 ,0083,X,0137,10,14,,486793
04,001,112,0003 ,0083,X,0138,11,34,,486794
04,001,112,0003 ,0084,X,0013,1,0,,486795
04,001,112,0003 ,0084,X,0057,2,2,,486796
04,001,112,0003 ,0084,X,0081,3,1,,486797
04,001,112,0003 ,0084,X,0131,4,36,,486798
04,001,112,0003 ,0084,X,0132,5,4,,486799
04,001,112,0003 ,0084,X,0133,6,10,,486800
04,001,112,0003 ,0084,X,0134,7,3,,486801
04,001,112,0003 ,0084,X,0135,8,107,,486802
04,001,112,0003 ,0084,X,0136,9,0,,486803
04,001,112,0003 ,0084,X,0137,10,17,,486804
04,001,112,0003 ,0084,X,0138,11,55,,486805
04,001,112,0003 ,0085,X,0013,1,1,,486806
04,001,112,0003 ,0085,X,0057,2,0,,486807
04,001,112,0003 ,0085,X,0081,3,1,,486808
04,001,112,0003 ,0085,X,0131,4,35,,486809
04,001,112,0003 ,0085,X,0132,5,9,,486810
04,001,112,0003 ,0085,X,0133,6,5,,486811
04,001,112,0003 ,0085,X,0134,7,1,,486812
04,001,112,0003 ,0085,X,0135,8,114,,486813
04,001,112,0003 ,0085,X,0136,9,0,,486814
04,001,112,0003 ,0085,X,0137,10,14,,486815
04,001,112,0003 ,0085,X,0138,11,33,,486816
04,001,112,0003 ,0086,X,0013,1,0,,486817
04,001,112,0003 ,0086,X,0057,2,0,,486818
04,001,112,0003 ,0086,X,0081,3,0,,486819
04,001,112,0003 ,0086,X,0131,4,36,,486820
04,001,112,0003 ,0086,X,0132,5,21,,486821
04,001,112,0003 ,0086,X,0133,6,10,,486822
04,001,112,0003 ,0086,X,0134,7,1,,486823
04,001,112,0003 ,0086,X,0135,8,109,,486824
04,001,112,0003 ,0086,X,0136,9,1,,486825
04,001,112,0003 ,0086,X,0137,10,15,,486826
04,001,112,0003 ,0086,X,0138,11,44,,486827
04,001,112,0003 ,0087,X,0013,1,2,,486828
04,001,112,0003 ,0087,X,0057,2,1,,486829
04,001,112,0003 ,0087,X,0081,3,0,,486830
04,001,112,0003 ,0087,X,0131,4,43,,486831
04,001,112,0003 ,0087,X,0132,5,17,,486832
04,001,112,0003 ,0087,X,0133,6,6,,486833
04,001,112,0003 ,0087,X,0134,7,1,,486834
04,001,112,0003 ,0087,X,0135,8,102,,486835
04,001,112,0003 ,0087,X,0136,9,2,,486836
04,001,112,0003 ,0087,X,0137,10,25,,486837
04,001,112,0003 ,0087,X,0138,11,44,,486838
04,001,112,0003 ,0088,X,0013,1,2,,486839
04,001,112,0003 ,0088,X,0057,2,0,,486840
04,001,112,0003 ,0088,X,0081,3,0,,486841
04,001,112,0003 ,0088,X,0131,4,31,,486842
04,001,112,0003 ,0088,X,0132,5,9,,486843
04,001,112,0003 ,0088,X,0133,6,6,,486844
04,001,112,0003 ,0088,X,0134,7,2,,486845
04,001,112,0003 ,0088,X,0135,8,101,,486846
04,001,112,0003 ,0088,X,0136,9,2,,486847
04,001,112,0003 ,0088,X,0137,10,19,,486848
04,001,112,0003 ,0088,X,0138,11,66,,486849
04,001,112,0003 ,0089,X,0013,1,1,,486850
04,001,112,0003 ,0089,X,0057,2,1,,486851
04,001,112,0003 ,0089,X,0081,3,1,,486852
04,001,112,0003 ,0089,X,0131,4,40,,486853
04,001,112,0003 ,0089,X,0132,5,16,,486854
04,001,112,0003 ,0089,X,0133,6,11,,486855
04,001,112,0003 ,0089,X,0134,7,5,,486856
04,001,112,0003 ,0089,X,0135,8,111,,486857
04,001,112,0003 ,0089,X,0136,9,0,,486858
04,001,112,0003 ,0089,X,0137,10,21,,486859
04,001,112,0003 ,0089,X,0138,11,42,,486860
04,001,112,0003 ,0090,X,0013,1,0,,486861
04,001,112,0003 ,0090,X,0057,2,1,,486862
04,001,112,0003 ,0090,X,0081,3,1,,486863
04,001,112,0003 ,0090,X,0131,4,39,,486864
04,001,112,0003 ,0090,X,0132,5,11,,486865
04,001,112,0003 ,0090,X,0133,6,7,,486866
04,001,112,0003 ,0090,X,0134,7,2,,486867
04,001,112,0003 ,0090,X,0135,8,115,,486868
04,001,112,0003 ,0090,X,0136,9,1,,486869
04,001,112,0003 ,0090,X,0137,10,17,,486870
04,001,112,0003 ,0090,X,0138,11,34,,486871
04,001,112,0003 ,0091,X,0013,1,0,,486872
04,001,112,0003 ,0091,X,0057,2,0,,486873
04,001,112,0003 ,0091,X,0081,3,1,,486874
04,001,112,0003 ,0091,X,0131,4,42,,486875
04,001,112,0003 ,0091,X,0132,5,9,,486876
04,001,112,0003 ,0091,X,0133,6,6,,486877
04,001,112,0003 ,0091,X,0134,7,2,,486878
04,001,112,0003 ,0091,X,0135,8,113,,486879
04,001,112,0003 ,0091,X,0136,9,1,,486880
04,001,112,0003 ,0091,X,0137,10,23,,486881
04,001,112,0003 ,0091,X,0138,11,50,,486882
04,001,112,0003 ,0092,X,0013,1,1,,486883
04,001,112,0003 ,0092,X,0057,2,1,,486884
04,001,112,0003 ,0092,X,0081,3,0,,486885
04,001,112,0003 ,0092,X,0131,4,44,,486886
04,001,112,0003 ,0092,X,0132,5,6,,486887
04,001,112,0003 ,0092,X,0133,6,8,,486888
04,001,112,0003 ,0092,X,0134,7,1,,486889
04,001,112,0003 ,0092,X,0135,8,117,,486890
04,001,112,0003 ,0092,X,0136,9,2,,486891
04,001,112,0003 ,0092,X,0137,10,16,,486892
04,001,112,0003 ,0092,X,0138,11,29,,486893
04,001,112,0003 ,0093,X,0013,1,1,,486894
04,001,112,0003 ,0093,X,0057,2,0,,486895
04,001,112,0003 ,0093,X,0081,3,0,,486896
